URL,home_team,away_team,season_year,season_round,home_team_goals,away_team_goals,home_team_possession,away_team_possession,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_woodwork,away_team_shots_woodwork,home_team_shots_blocked,away_team_shots_blocked,home_team_shots_off_target,away_team_shots_off_target,home_team_attacks,away_team_attacks,home_team_dangerous_attacks,away_team_dangerous_attacks,home_team_offsides,away_team_offsides,home_team_penalties,away_team_penalties,home_team_yellow_red_cards,away_team_yellow_red_cards,home_team_yellow_cards,away_team_yellow_cards,home_team_red_cards,away_team_red_cards,home_team_fouls,away_team_fouls,home_team_free_kicks,away_team_free_kicks,home_team_goal_kicks,away_team_goal_kicks,home_team_throw_ins,away_team_throw_ins,home_team_corners,away_team_corners
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/bahia/2419295/live,Avai,Bahia,2017,33,1,2, 46% , 54% ,7,3, ,1,4,2,6, ,57,52,30,29,4, ,,,,,2,2,,,15,21,25,22,3,7,20,24,10,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/botafogo/2419292/live,Sport,Botafogo,2017,33,1,2, 68% , 32% ,4,1,,,1, ,9,2,62,37,38,17, ,1,,,,,2,4,,,13,19,20,13,2,12,45,20,9, 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/sport/2419285/live,Chapecoense,Sport,2017,32,1, , 44% , 56% ,4,2,,,1,1,2,3,58,84,15,24,1,3,1,1,,,3,3, ,1,20,15,18,21,8,6,21,25, ,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/corinthians/2419291/live,Atletico Pr,Corinthians,2017,33, ,1, 65% , 35% ,2,2,1, ,2,1,10,3,62,58,42,32,,,1, ,,,2,1,,,11,10,10,11,6,11,30,16,9,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/gremio/2419294/live,Ponte Preta,Gremio,2017,33, ,1, 46% , 54% ,10,1,1, ,2, ,7,6,51,62,29,30,,,,,,,4,3,1, ,18,14,14,18,12,8,19,10,9,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/cruzeiro/2419287/live,Flamengo,Cruzeiro,2017,33,2, , 56% , 44% ,3,3,,,2,1,8,3,77,54,48,35,2,1,,,,,1,3,,,17,10,11,19,8,12,25,24,6,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/vasco/2419288/live,Santos,Vasco,2017,33,1,2, 50% , 50% ,4,5, ,1, ,2,4,12,71,67,42,48,2,3,,,,,1,4,,,14,14,17,16,16,6,28,24,6,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/atletico-go/2419290/live,Atletico Mg,Atletico Go,2017,33,3,2, 56% , 44% ,2,1,,,2, ,5,4,59,48,46,35, ,3,1, ,,,6,5,,,19,12,15,19,8,10,21,23,8,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/coritiba/2419286/live,Fluminense,Coritiba,2017,33,2,2, 55% , 45% ,2,6,,,3,3,7,5,54,45,34,30,2, ,,,,,2,3,,,11,20,20,13,7,6,10,14,7,10
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/avai/2419299/live,Corinthians,Avai,2017,34,1, , 61% , 39% ,4,2,,,5, ,4,4,51,41,37,26, ,2,,,,,3,3,,,14,11,13,14,10,8,24,17,7,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/chapecoense/2419289/live,Sao Paulo,Chapecoense,2017,33,2,2, 63% , 37% ,3, ,,,2, ,7,4,60,38,38,26,1, , ,1,,,1,2,,,7,14,14,8,7,7,34,23,13,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/atletico-pr/2419296/live,Botafogo,Atletico Pr,2017,34, ,1, 57% , 43% ,6,3,,,1, ,9,3,90,80,55,45,1,3,,,,, ,1,,,12,15,18,13,4,11,29,15,5,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/sao-paulo/2419297/live,Vasco,Sao Paulo,2017,34,1,1, 56% , 44% ,5, ,,,4, ,14,5,61,35,36,20,2,2,,,,,2,2, ,1,14,15,17,16,5,18,21,18,5,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/palmeiras/2419293/live,Vitoria,Palmeiras,2017,33,3,1, 31% , 69% ,2,3,,, ,1,1,5,37,54,26,43,1,3,,,1, ,3,1,,,18,9,12,20,8,5,16,22,3,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/vitoria/2419302/live,Gremio,Vitoria,2017,34,1,1, 62% , 38% ,7,2,,,1,1,8,4,73,51,59,26,2,1,,, ,1, ,2,,,14,16,17,16,6,16,15,19,8,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/fluminense/2419300/live,Cruzeiro,Fluminense,2017,34,3,1, 56% , 44% ,6,4,,,3,1,6,5,53,42,40,28,1,1,,, ,1,3,3,,,12,8,9,14,8,4,19,20,8,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/santos/2419305/live,Chapecoense,Santos,2017,34,2, , 45% , 55% ,3,3,,,2,1,5,6,57,86,24,40,1,3,1, ,,, ,3,,,10,15,18,11,10,8,24,34,4,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/atletico-mg/2419303/live,Bahia,Atletico Mg,2017,34,2,2, 62% , 38% ,5,3,,,3,1,10,4,66,39,44,26, ,1,1, ,,,1,4,,,12,12,13,12,5,15,21,20,8,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/flamengo/2419298/live,Palmeiras,Flamengo,2017,34,2, , 51% , 49% ,3, ,1, ,1,3,2,5,57,56,35,40, ,5,,,,, ,1,,,12,18,23,12,9,5,15,32,4,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/ponte-preta/2419301/live,Coritiba,Ponte Preta,2017,34,1,1, 50% , 50% ,2,5,,,1, ,5,8,72,63,40,31,3,1,,,,,2,1,,,16,15,16,19,11,13,25,28,5,10
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/sport/2419304/live,Atletico Go,Sport,2017,34,2, , 38% , 62% ,1,2,,,1,2,1,3,53,78,30,47,1,1,,,,, ,3,,,20,15,16,21,7,5,27,32,2,9
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/vitoria/2419315/live,Chapecoense,Vitoria,2017,35,2,1, 53% , 47% ,1,2,1,1, ,1,3,3,73,68,26,29,2,2,,,,,1,4,,,18,17,19,20,5,6,31,30,4,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/atletico-go/2419306/live,Botafogo,Atletico Go,2017,35,1,2, 62% , 38% ,4,4,,,3,3,12,4,81,70,54,46,1,3,,,,,1,3,,,12,17,20,13,6,15,22,26,8,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/sport/2419308/live,Palmeiras,Sport,2017,35,5,1, 54% , 46% ,1,7,,,3, ,7,4,55,46,34,33, ,8,,,,, ,2,,,7,15,23,7,5,7,21,19,5,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/avai/2419310/live,Cruzeiro,Avai,2017,35,2,2, 61% , 39% ,7,1,,,5,2,9,4,60,44,42,25,1,2,1,1,,,4,2,,,8,6,9,10,7,10,22,15,8,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/atletico-mg/2419307/live,Vasco,Atletico Mg,2017,35,1,1, 58% , 42% ,9,3,1,2,2,2,5,3,57,38,39,25,2,6,,,,,1, ,,,12,16,22,14,5,10,19,15,14,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/atletico-pr/2419314/live,Ponte Preta,Atletico Pr,2017,35,2,1, 43% , 57% ,3,1, ,1,,,2,2,71,69,35,37,1,1,,,,,1,3,,,12,11,12,13,12,6,27,24,5,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/sao-paulo/2419312/live,Gremio,Sao Paulo,2017,35,1, , 43% , 57% ,6,5,,,2,2,4,3,67,62,50,43,3,1,,,,,1,3,,,16,11,12,19,6,6,13,15,7,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/fluminense/2419309/live,Corinthians,Fluminense,2017,35,3,1, 59% , 41% ,2,2,2, ,1,2,7,4,52,45,35,25, ,1,,,,,1,6,,,11,25,26,11,10,11,26,18,3,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/flamengo/2419311/live,Coritiba,Flamengo,2017,35,1, , 32% , 68% , ,4,,,2,1,3,6,49,56,22,37, ,1,,,,,3,5,,,20,12,13,20,12,6,19,25,4,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/bahia/2419322/live,Sport,Bahia,2017,36,1, , 49% , 51% ,5,3, ,1,,,8,4,54,47,35,27,1,1,,,,,4,3,,,20,16,17,21,9,11,19,21,8,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/gremio/2419318/live,Santos,Gremio,2017,36,1, , 39% , 61% ,5,2,,,1,1,3,5,64,74,35,31,2,2,,,,,2,2,,,22,14,16,24,6,8,9,19,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/cruzeiro/2419323/live,Vitoria,Cruzeiro,2017,36,1,1, 40% , 60% ,3,3, ,2, ,1,5,11,40,46,31,37,2, ,1, ,,,3,2,,,17,7,7,19,16,8,17,11,3,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/botafogo/2419319/live,Sao Paulo,Botafogo,2017,36,,, 58% , 42% ,2,6,1, ,3,1,3,4,59,61,30,37, ,1,,,,,1,3,,,13,17,18,13,10,10,38,22,4,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/chapecoense/2419324/live,Atletico Go,Chapecoense,2017,36,1,1, 58% , 42% ,3,3,1, ,2, ,9,6,86,65,57,31,1,2,,,,,4,4,,,12,23,25,13,7,12,30,19,4,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/corinthians/2419317/live,Flamengo,Corinthians,2017,36,3, , 56% , 44% ,2,8,,,5,1,4,7,41,37,26,17,3, ,1, ,,,4,4,,,14,14,15,20,9,7,9,20,6,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/santos/2419313/live,Bahia,Santos,2017,35,3,1, 48% , 52% ,2,6, ,1,2, ,2,2,54,61,29,32,2,1,2, ,,,3,2,,,16,13,14,18,4,5,12,25,3,11
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/vasco/2419330/live,Cruzeiro,Vasco,2017,37, ,1, 62% , 38% ,5,3,,,4,1,8,3,50,36,40,17,2,1,,,,,3,2,,,14,20,21,19,5,14,24,14,11,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/atletico-mg/2419329/live,Corinthians,Atletico Mg,2017,37,2,2, 53% , 47% ,3,2,1, ,1,1,11,5,52,46,44,37, ,4,,,,,4,1,,,15,9,13,15,9,11,13,27,7,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/vasco/2419321/live,Atletico Pr,Vasco,2017,36,3,1, 47% , 53% ,3,4,,, ,2,12,6,67,64,42,33,1, ,,,,,1,2,,,8,8,8,9,9,15,22,23,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/coritiba/2419320/live,Atletico Mg,Coritiba,2017,36,3, , 44% , 56% ,4,4,,,1,1,3,8,52,56,33,44,1, ,,,,,2,5,,,10,15,15,11,8,6,25,21,5,11
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/palmeiras/2419325/live,Avai,Palmeiras,2017,36,2,1, 33% , 67% ,1,6, ,2,1, ,5,11,46,59,25,46,6,1,1, ,,,2,2,,,9,8,10,15,13,8,9,20,2,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/sport/2419326/live,Fluminense,Sport,2017,37,1,2, 51% , 49% ,3,6,1, ,2,2,5,6,53,45,27,32,2, ,,,,,4,2,,,9,19,19,11,6,6,24,25,4,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/ponte-preta/2419316/live,Fluminense,Ponte Preta,2017,36,2, , 65% , 35% ,7,5,2, ,3,1,4,3,61,46,44,23,5, ,,, ,1,2,2,,,16,15,15,21,7,6,18,21,9, 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/atletico-pr/2419335/live,Avai,Atletico Pr,2017,37,1, , 39% , 61% ,4,3,,,4,2,3,4,39,52,30,33,2, , ,1,,,3,1,,,18,15,15,20,11,5,19,31,5,9
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/vitoria/2419334/live,Ponte Preta,Vitoria,2017,37,2,3, 46% , 54% ,4,5,,,1,7,2,5,51,52,21,37, ,2,1, ,,,3,6,1, ,11,18,20,11,6,4,11,20,3,10
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/atletico-go/2419332/live,Gremio,Atletico Go,2017,37,1,1, 49% , 51% ,2,6,,,2,1,2,6,68,61,41,36,1, ,,,,,2,3,,,14,16,16,15,9,6,16,25,4,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/santos/2419327/live,Flamengo,Santos,2017,37,1,2, 56% , 44% ,9, , ,1,2,1,16, ,67,41,54,17,,,,,,,3,3,,,14,17,17,14,1,18,25,22,7,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/botafogo/2419328/live,Palmeiras,Botafogo,2017,37,2, , 62% , 38% ,5,5,,, ,2,5,7,58,52,40,30, ,1,,,,,3,4,,,19,15,16,19,8,4,20,20,8,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/cruzeiro/2419336/live,Botafogo,Cruzeiro,2017,38,2,2, 54% , 46% ,7, ,1, , ,2,5,4,64,49,43,31,2,1,,, ,1,1,5,,,15,28,29,17,7,11,11,17,3,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/chapecoense/2419333/live,Bahia,Chapecoense,2017,37, ,1, 60% , 40% ,3,5,,,1, ,6,2,63,36,39,21,1,1,1, ,1, ,3,3,,,16,20,21,17,2,9,15,23,9,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/sao-paulo/2419331/live,Coritiba,Sao Paulo,2017,37,1,2, 47% , 53% ,6,3, ,1, ,1,5,2,59,55,29,30, ,1,1, ,,,4,1,,,16,11,12,16,6,7,15,31,4,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/avai/2419338/live,Santos,Avai,2017,38,1,1, 51% , 49% ,6,3, ,1,1,3,10,3,69,57,54,44, ,1,,,,,2,1,,,15,10,11,15,9,16,18,12,2,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/bahia/2419339/live,Sao Paulo,Bahia,2017,38,1,1, 64% , 36% ,3,2,1, ,6,2,4,4,74,60,44,32,1,2,,,,,4,3,,,19,27,30,20,5,6,20,17,8, 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/corinthians/2419342/live,Sport,Corinthians,2017,38,1, , 54% , 46% ,3,3,,,,,4,4,54,50,42,22,6,1,,,,,2,2,,,19,15,19,25,5,10,31,19,10, 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/palmeiras/2419341/live,Atletico Pr,Palmeiras,2017,38,3, , 41% , 59% ,6,5,,,1,3,1,10,51,62,30,42,2, ,1, ,,,3,5,,,15,13,13,17,16,3,13,17,6,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/ponte-preta/2419337/live,Vasco,Ponte Preta,2017,38,2,1, 52% , 48% ,5,1,,,3, ,2,6,40,36,34,23,2, ,1,1,,,5,5,,,16,13,13,18,8,5,23,24,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/gremio/2419340/live,Atletico Mg,Gremio,2017,38,3,3, 66% , 34% ,6,2,1, ,1,1,8,1,65,48,50,24,4,1,,,,,3,1,1, ,15,18,19,19,3,12,21,16,7,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/flamengo/2419343/live,Vitoria,Flamengo,2017,38,1,1, 45% , 55% ,6,1,,,5,2,9,5,50,47,32,34, ,2,,,1, ,2,2,,,16,13,15,16,8,11,20,15,4,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/coritiba/2419345/live,Chapecoense,Coritiba,2017,38,1,1, 47% , 53% ,6,3,1, ,1,4,3,3,54,66,30,29, ,3,,,,,3,2,,,16,11,14,16,7,6,20,19,12,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/fluminense/2419344/live,Atletico Go,Fluminense,2017,38,1,1, 38% , 62% ,2,7,,,2, ,3,7,47,63,25,42,2,1,,,,,1,4,,,16,18,19,18,7,8,6,17,4,13
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/botafogo/2988920/live,Sao Paulo,Botafogo,2019,1,2, , 39% , 61% ,4,3,,,1,2,2,3,75,99,58,63,2,1,,,,, ,4,,,23,7,7,20,4,6,17,13,3,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/avai/2988917/live,Atletico Mg,Avai,2019,1,2,1, 58% , 42% ,1, ,1,1, ,1,8,4,83,64,41,31, ,1,1, ,,, ,1,,,12,18,17,11,7,11,28,23,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/vasco/2988925/live,Atletico Pr,Vasco,2019,1,4,1, 56% , 44% ,6,3,1,1,1,1,6,7,51,55,38,32,2,1,,,,,1,1,,,15,19,18,15,7,8,19,15,4, 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/santos/2988916/live,Gremio,Santos,2019,1,1,2, 62% , 38% ,11,3,1, ,5, ,7,4,61,42,53,30,2,1,,,,,3,4,,,12,18,17,12,4,10,25,24,12,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/cruzeiro/2988921/live,Flamengo,Cruzeiro,2019,1,3,1, 57% , 43% ,3,1,,,6, ,7,1,56,44,40,20, ,1,,, ,1,4,4,,,13,17,16,12,1,5,23,11,6,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/csa/2988918/live,Ceara,Csa,2019,1,4, , 54% , 46% ,2,1,1, ,2, ,5,4,76,38,49,21,2,1, , ,,, , , ,1,15,4,4,13,8,10,11,19,3,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/internacional/2988923/live,Chapecoense,Internacional,2019,1,2, , 45% , 55% ,5,7,,, ,3,4,10,75,89,28,45, ,2,1, ,,,1,1,,,15,11,8,13,14,5,32,28,3,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/corinthians/2988924/live,Bahia,Corinthians,2019,1,3,2, 42% , 58% ,4,2,1, ,1,1,3,3,57,51,37,20,1, ,,,,,1,4,,,17,5,3,17,4,10,24,23,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/gremio/2988933/live,Avai,Gremio,2019,2,1,1, 49% , 51% ,4, ,,, ,1,8,1,66,68,35,39, ,1,,,,,4,3,,,15,17,15,14,7,10,21,16,11,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fortaleza/atletico-pr/2988928/live,Fortaleza,Atletico Pr,2019,2,2,1, 43% , 57% ,3,4, ,1,2,1,7,4,43,77,32,47,1, ,,,,,3,3,,,12,19,19,11,15,7,18,8,2,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/fortaleza/2988919/live,Palmeiras,Fortaleza,2019,1,4, , 52% , 48% ,3,5,,,3,1,5,2,80,65,55,33,3,1,,,,,1,2,,,12,16,13,12,5,13,17,18,6,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/goias/2988922/live,Fluminense,Goias,2019,1, ,1, 67% , 33% ,3,2,,,,,5,4,57,34,38,22,1, ,1, ,,,4,1,,,14,9,8,13,7,7,20,13,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/palmeiras/2988935/live,Csa,Palmeiras,2019,2,1,1, 45% , 55% ,2,5,1, ,1,2,3,7,74,81,35,49,1,1,,,,,,,,,9,10,11,10,12,2,13,14,3,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/flamengo/2988926/live,Internacional,Flamengo,2019,2,2,1, 45% , 55% ,5,4,1, ,3,2,4,1,52,51,37,39,1,3,,,,,3,2,,,8,9,8,8,6,8,22,13,4,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/chapecoense/2988929/live,Corinthians,Chapecoense,2019,2,1, , 54% , 46% ,1,2,1, ,4,2,3,7,67,57,39,26,1,1,,,,,2,1,,,14,10,10,14,10,9,24,26,7,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/ceara/2988927/live,Cruzeiro,Ceara,2019,2,1, , 55% , 45% ,2,4,1,1,2,3,5,4,85,54,44,24,1,2, ,1,,,1, ,,,10,12,11,9,5,11,21,18,2,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/atletico-pr/2988943/live,Chapecoense,Atletico Pr,2019,3,1,1, 52% , 48% ,2,6,1, ,2,2,7,7,69,60,44,35,1,2,,,,,1,3,,,16,17,17,14,12,10,11,18,8,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/fluminense/2988930/live,Santos,Fluminense,2019,2,2,1, 49% , 51% ,7,5,1, ,,,8,4,69,58,53,32,1,3,,,,,3,2,,,25,14,13,23,4,13,26,14,6,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/internacional/2988939/live,Palmeiras,Internacional,2019,3,1, , 37% , 63% ,5,2,,, ,1,4,5,63,64,33,40,,,,,,,2,5,,,15,18,17,13,7,6,23,28,4,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/bahia/2988932/live,Botafogo,Bahia,2019,2,3,2, 48% , 52% ,4,5,,, ,2,2,7,71,76,60,67, ,4,,,,,3, ,,,11,15,14,9,13,7,19,23,3,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/atletico-mg/2988938/live,Ceara,Atletico Mg,2019,3,1,2, 49% , 51% ,1,4,1, ,2,2,5,6,74,40,50,27,1,1,,,,, ,1,,,12,7,6,11,8,5,18,17,6,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/atletico-mg/2988931/live,Vasco,Atletico Mg,2019,2,1,2, 56% , 44% ,3,2,,,2,5,11,4,81,69,68,51, ,1,,,,,,,,,12,9,7,9,6,12,21,12,8,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/sao-paulo/2988934/live,Goias,Sao Paulo,2019,2,1,2, 47% , 53% ,1,3,,,4,1,6,7,67,62,40,34, ,1,,,,,3,2, ,1,15,12,12,15,7,11,21,18,5,10
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/corinthians/2988941/live,Vasco,Corinthians,2019,3,1,1, 55% , 45% ,3,1,,,3,1,5,7,43,41,29,23,,,1, ,,,2,1,,,21,8,8,20,8,7,20,18,8,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/avai/2988944/live,Bahia,Avai,2019,3,1, , 57% , 43% ,9,1,,,3, ,6,5,60,45,41,18, ,1,,,,,1,2,,,27,15,15,26,10,12,20,31,9,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/goias/2988937/live,Cruzeiro,Goias,2019,3,2,1, 56% , 44% ,6,2,,,4,2,9,7,65,43,46,26,1,1,,, ,1,1,1,,,14,10,9,14,10,13,14,9,5,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/fortaleza/2988942/live,Botafogo,Fortaleza,2019,3,1, , 51% , 49% ,2,3, ,1, ,3,5,7,65,61,49,50, ,1,,,,, ,2,,,10,16,16,10,7,6,15,13,7,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/santos/2988945/live,Csa,Santos,2019,3,,, 35% , 65% ,5,10, ,1,1,1,6,7,71,88,34,58,1,1,,,,,1,4,,,11,13,12,11,11,6,12,17,2,12
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/flamengo/2988940/live,Sao Paulo,Flamengo,2019,3,1,1, 66% , 34% ,9,1,1,1,1,2,6,2,70,51,48,28, ,2,,,,,1,7,,,16,15,14,15,4,13,20,17,6,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/fluminense/2988936/live,Gremio,Fluminense,2019,3,4,5, 48% , 52% ,3,6,,,1, ,6,3,63,52,49,39,,, ,1,,,2,1,,,8,10,7,8,5,7,17,13,8,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/ceara/2988954/live,Goias,Ceara,2019,4,2,1, 40% , 60% ,5,3, ,1, ,1,4,6,58,76,35,49,2,2,,,,,2,2,,,20,12,11,17,7,7,25,29,2,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/gremio/2988949/live,Corinthians,Gremio,2019,4,,, 46% , 54% ,5,2, ,1,3,2,2,2,75,75,29,36, ,1, , ,,,2,4,,,13,19,18,10,7,8,17,14,3,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/palmeiras/2988947/live,Atletico Mg,Palmeiras,2019,4, ,2, 60% , 40% ,3,4,,, ,1,4,7,63,55,41,34, ,1,,,,,1,3,,,18,19,19,17,9,11,20,15,8,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/botafogo/2988952/live,Fluminense,Botafogo,2019,4, ,1, 56% , 44% ,6,2,2, ,3,1,12,4,58,36,49,29,4,4,,,,,3,5,,,16,12,10,14,8,14,18,10,8,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/chapecoense/2988951/live,Flamengo,Chapecoense,2019,4,2,1, 54% , 46% ,4,5,,,4,2,5,9,46,45,34,28,1,1,1, ,,,2,3,,,18,9,9,17,11,7,18,11,7,4
